domain,edge,x,y,n_genomes
Bacteria,55995,0.33931623393510196,-0.1291321590798801,150
Bacteria,55995,0.34526915031992833,-0.1313976355549657,150
Bacteria,56194,0.33933623318281314,-0.12907959548213566,2
Bacteria,56194,0.33933956559913175,-0.12907083458134466,2
Bacteria,56194,0.33934289778926374,-0.12906207359452118,2
Bacteria,56194,0.33934622975320655,-0.12905331252167168,2
Bacteria,56194,0.3393495614909581,-0.12904455136280168,2
Bacteria,56194,0.33935289300251625,-0.12903579011791674,2
Bacteria,56194,0.3393562242878786,-0.12902702878702324,2
Bacteria,56194,0.9347180212841568,-0.3553902371853096,2
Bacteria,9171,-0.45830030157298196,0.4870735489529434,616
Bacteria,9171,-0.4582373923839502,0.4871327342035836,616
Bacteria,9171,-0.4581744755516899,0.4871919113290321,616
Bacteria,9171,-0.4581115510772509,0.48725108032830156,616
Bacteria,9171,-0.45804861896168236,0.48731024120040517,616
Bacteria,9171,-0.4579856792060341,0.48736939394435635,616
Bacteria,9171,-0.4579227318113561,0.48742853855916807,616
Bacteria,9171,-0.46228390068575,0.49207071511687445,616
Bacteria,9802,-0.45830030157298196,0.4870735489529434,1
Bacteria,9802,-0.45836320311773604,0.4870143555780986,1
Bacteria,9802,-0.4584260970171635,0.48695515408003615,1
Bacteria,9802,-0.4584889832702149,0.48689594445974405,1
Bacteria,9802,-0.4585518618758415,0.48683672671820966,1
Bacteria,9802,-0.45861473283299464,0.4867775008564205,1
Bacteria,9802,-0.45867759614062537,0.4867182668753649,1
Bacteria,9802,-0.6770954990647327,0.718488870149348,1
Bacteria,45444,0.3592107905388203,-0.7672048043638213,762
Bacteria,45444,0.3581020204266206,-0.7677229623013928,762
Bacteria,45444,0.35699250287900536,-0.7682395178371372,762
Bacteria,45444,0.35588224021177356,-0.7687544698928931,762
Bacteria,45444,0.3547712347422812,-0.7692678173938454,762
Bacteria,45444,0.3536594887894348,-0.769779559268528,762
Bacteria,45444,0.35254700467368416,-0.7702896944488268,762
Bacteria,45444,0.3551977340321329,-0.7760813462867879,762
Bacteria,46291,0.3592107905388203,-0.7672048043638213,142
Bacteria,46291,0.36031881090136403,-0.7666850451059292,142
Bacteria,46291,0.3614260792015763,-0.766163685612565,142
Bacteria,46291,0.3625325931283518,-0.7656407269719177,142
Bacteria,46291,0.3636383503721595,-0.7651161702755133,142
Bacteria,46291,0.36474334862504787,-0.7645900166182137,142
Bacteria,46291,0.36584758558064945,-0.7640622670982143,142
Bacteria,46291,0.3961056565685227,-0.827255386933405,142
Bacteria,46871,0.35439871972392867,-0.6627915344131282,76
Bacteria,46871,0.3543816078983191,-0.6628006839277331,76
Bacteria,46871,0.3543644958364958,-0.6628098330005484,76
Bacteria,46871,0.3543473835384715,-0.6628189816315674,76
Bacteria,46871,0.35433027100425685,-0.6628281298207844,76
Bacteria,46871,0.3543131582338628,-0.6628372775681936,76
Bacteria,46871,0.3542960452273018,-0.6628464248737881,76
Bacteria,46871,0.35729855408516026,-0.6684637674574643,76
Bacteria,46948,0.35439871972392867,-0.6627915344131282,1
Bacteria,46948,0.3544158313133137,-0.6627823844567396,1
Bacteria,46948,0.3544329426664635,-0.6627732340585731,1
Bacteria,46948,0.35445005378336597,-0.662764083218635,1
Bacteria,46948,0.3544671646640091,-0.6627549319369317,1
Bacteria,46948,0.35448427530838217,-0.6627457802134691,1
Bacteria,46948,0.3545013857164742,-0.6627366280482528,1
Bacteria,46948,0.47166709794480044,-0.8817767000303025,1
Bacteria,52589,0.2663280220577715,-0.16271750799867843,1122
Bacteria,52589,0.2663238159379834,-0.16272439216889376,1122
Bacteria,52589,0.26631960964025003,-0.16273127623038425,1122
Bacteria,52589,0.26631540316457414,-0.16273816018314546,1122
Bacteria,52589,0.2663111965109588,-0.16274504402717233,1122
Bacteria,52589,0.2663069896794067,-0.16275192776246053,1122
Bacteria,52589,0.2663027826699206,-0.16275881138900544,1122
Bacteria,52589,0.2717375333366536,-0.16608041978469942,1122
Bacteria,53808,0.2663280220577715,-0.16271750799867843,1
Bacteria,53808,0.2663322279996116,-0.16271062371974274,1
Bacteria,53808,0.2663364337635008,-0.1627037393320914,1
Bacteria,53808,0.2663406393494365,-0.16269685483572874,1
Bacteria,53808,0.2663448447574156,-0.16268997023065976,1
Bacteria,53808,0.26634904998743547,-0.16268308551688895,1
Bacteria,53808,0.2663532550394932,-0.16267620069442082,1
Bacteria,53808,0.8534175722693965,-0.5212278267147769,1
Bacteria,53890,0.7273680217517327,-0.43424804525918664,69
Bacteria,53890,0.7273568102380017,-0.4342668240596479,69
Bacteria,53890,0.7273455982394497,-0.43428560257064786,69
Bacteria,53890,0.7273343857560837,-0.4343043807921745,69
Bacteria,53890,0.7273231727879119,-0.43432315872421406,69
Bacteria,53890,0.7273119593349415,-0.4343419363667546,69
Bacteria,53890,0.7273007453971799,-0.4343607137197838,69
Bacteria,53890,0.7327691720543016,-0.4376265837477521,69
Bacteria,53939,0.7273680217517327,-0.43424804525918664,1
Bacteria,53939,0.727379232780635,-0.4342292661692765,1
Bacteria,53939,0.7273904433247018,-0.43421048678992935,1
Bacteria,53939,0.7274016533839246,-0.43419170712115907,1
Bacteria,53939,0.7274128629582965,-0.43417292716297745,1
Bacteria,53939,0.7274240720478103,-0.43415414691539633,1
Bacteria,53939,0.7274352806524579,-0.43413536637842964,1
Bacteria,53939,0.858701797461924,-0.5124755828677703,1
Bacteria,53968,0.474959758131847,-0.2728845335148632,144
Bacteria,53968,0.4749527127412671,-0.2728967957598595,144
Bacteria,53968,0.47494566703410773,-0.272909057822956,144
Bacteria,53968,0.47493862101037304,-0.27292131970414535,144
Bacteria,53968,0.4749315746700679,-0.272933581403419,144
Bacteria,53968,0.47492452801319734,-0.27294584292076834,144
Bacteria,53968,0.4749174810397656,-0.272958104256186,144
Bacteria,53968,0.4804397773309257,-0.27613203570102535,144
Bacteria,54155,0.474959758131847,-0.2728845335148632,7
Bacteria,54155,0.4749668032058421,-0.27287227108797607,7
Bacteria,54155,0.4749738479632483,-0.27286000847920555,7
Bacteria,54155,0.4749808924040605,-0.2728477456885605,7
Bacteria,54155,0.474987936528274,-0.27283548271604885,7
Bacteria,54155,0.47499498033588455,-0.2728232195616782,7
Bacteria,54155,0.475002023826887,-0.2728109562254577,7
Bacteria,54155,0.86715485745141,-0.4980386061325216,7
Bacteria,54245,0.6188556887834346,-0.34187079850489904,161
Bacteria,54245,0.6188236907576482,-0.3419287150373292,161
Bacteria,54245,0.6187916873116568,-0.34198662857484535,161
Bacteria,54245,0.6187596784457406,-0.34204453911694027,161
Bacteria,54245,0.6187276641601799,-0.3421024466631072,161
Bacteria,54245,0.6186956444552555,-0.34216035121283783,161
Bacteria,54245,0.6186636193312476,-0.3422182527656257,161
Bacteria,54245,0.6242371654513489,-0.3453013000878385,161
Bacteria,54376,0.6188556887834346,-0.34187079850489904,1
Bacteria,54376,0.6188876813887356,-0.3418128789780621,1
Bacteria,54376,0.6189196685732711,-0.3417549564573258,1
Bacteria,54376,0.618951650336761,-0.3416970309431974,1
Bacteria,54376,0.618983626678925,-0.3416391024361843,1
Bacteria,54376,0.6190155975994832,-0.3415811709367938,1
Bacteria,54376,0.6190475630981555,-0.34152323644553345,1
Bacteria,54376,0.8755897964541477,-0.48305538848602475,1
Bacteria,54407,0.7109264793920193,-0.38591524099630714,100
Bacteria,54407,0.7109165157376698,-0.38593359530543664,100
Bacteria,54407,0.7109065516094591,-0.38595194935732147,100
Bacteria,54407,0.7108965870073937,-0.38597030315194997,100
Bacteria,54407,0.7108866219314797,-0.3859886566893105,100
Bacteria,54407,0.7108766563817243,-0.38600700996939036,100
Bacteria,54407,0.7108666903581341,-0.3860253629921765,100
Bacteria,54407,0.7164640658727651,-0.3890649327795165,100
Bacteria,54466,0.7109264793920193,-0.38591524099630714,1
Bacteria,54466,0.7109364425725007,-0.3858968864299458,1
Bacteria,54466,0.7109464052791069,-0.3858785316063655,1
Bacteria,54466,0.7109563675118319,-0.3858601765255778,1
Bacteria,54466,0.710966329270669,-0.38584182118759436,1
Bacteria,54466,0.7109762905556117,-0.38582346559242797,1
Bacteria,54466,0.7109862513666525,-0.38580510974009163,1
Bacteria,54466,0.8789357595634996,-0.47694017503302666,1
Bacteria,54493,0.5746365948768563,-0.3031152792477991,135
Bacteria,54493,0.5746287689668078,-0.30313011490254554,135
Bacteria,54493,0.5746209426737405,-0.3031449503552406,135
Bacteria,54493,0.5746131159976596,-0.30315978560587437,135
Bacteria,54493,0.5746052889385699,-0.30317462065443745,135
Bacteria,54493,0.5745974614964774,-0.3031894555009189,135
Bacteria,54493,0.5745896336713867,-0.3032042901453095,135
Bacteria,54493,0.5802228653740474,-0.30617688122516545,135
Bacteria,54620,0.5746365948768563,-0.3031152792477991,1
Bacteria,54620,0.5746444204038806,-0.3031004433910111,1
Bacteria,54620,0.5746522455478758,-0.30308560733219153,1
Bacteria,54620,0.5746600703088364,-0.30307077107135016,1
Bacteria,54620,0.5746678946867569,-0.3030559346084975,1
Bacteria,54620,0.5746757186816328,-0.30304109794364237,1
Bacteria,54620,0.5746835422934586,-0.30302626107679514,1
Bacteria,54620,0.8845619229418921,-0.46642277440251795,1
Bacteria,54826,0.5761778006506753,-0.28612864676973265,192
Bacteria,54826,0.5761704132947286,-0.28614352222042233,192
Bacteria,54826,0.5761630255547352,-0.2861583974803835,192
Bacteria,54826,0.5761556374307004,-0.2861732725496058,192
Bacteria,54826,0.5761482489226292,-0.2861881474280788,192
Bacteria,54826,0.5761408600305263,-0.286203022115793,192
Bacteria,54826,0.5761334707543966,-0.28621789661273905,192
Bacteria,54826,0.5818377625440441,-0.2890517371732612,192
Bacteria,54937,0.5761778006506753,-0.28612864676973265,1
Bacteria,54937,0.5761851876225705,-0.2861137711283239,1
Bacteria,54937,0.5761925742104097,-0.2860988952962055,1
Bacteria,54937,0.5761999604141878,-0.28608401927338784,1
Bacteria,54937,0.5762073462338994,-0.2860691430598814,1
Bacteria,54937,0.57621473166954,-0.2860542666556955,1
Bacteria,54937,0.5762221167211048,-0.2860393900608396,1
Bacteria,54937,0.8957116071803312,-0.44463548752031495,1
Bacteria,54986,0.3468555004752982,-0.16044254893285562,233
Bacteria,54986,0.3468166565863407,-0.16052649760184,233
Bacteria,54986,0.3467777923794729,-0.16061043686653892,233
Bacteria,54986,0.3467389078569718,-0.16069436672203458,233
Bacteria,54986,0.34670000302111553,-0.16077828716340964,233
Bacteria,54986,0.3466610778741831,-0.16086219818574807,233
Bacteria,54986,0.34662213241845474,-0.16094609978413432,233
Bacteria,54986,0.35239916795876236,-0.16362853478053657,233
Bacteria,55311,0.3468555004752982,-0.16044254893285562,1
Bacteria,55311,0.34689432404406995,-0.16035859086450316,1
Bacteria,55311,0.34693312729038134,-0.16027462340170184,1
Bacteria,55311,0.34697191021195944,-0.16019064654937024,1
Bacteria,55311,0.34701067280653203,-0.16010666031242834,1
Bacteria,55311,0.34704941507182796,-0.1600226646957967,1
Bacteria,55311,0.347088137005578,-0.1599386597043955,1
Bacteria,55311,0.9082139584979291,-0.4185061595598349,1
Bacteria,55315,0.7551846332963643,-0.33959146244414323,94
Bacteria,55315,0.7551712080362906,-0.33962131600493783,94
Bacteria,55315,0.7551577815960617,-0.33965116903498344,94
Bacteria,55315,0.7551443539756985,-0.3396810215342347,94
Bacteria,55315,0.7551309251752218,-0.3397108735026443,94
Bacteria,55315,0.7551174951946534,-0.3397407249401649,94
Bacteria,55315,0.7551040640340133,-0.33977057584675124,94
Bacteria,55315,0.760912556834275,-0.342384195660957,94
Bacteria,55432,0.7551846332963643,-0.33959146244414323,1
Bacteria,55432,0.7551980573762619,-0.3395616083526469,1
Bacteria,55432,0.7552114802759621,-0.33953175373049627,1
Bacteria,55432,0.755224901995444,-0.3395018985777372,1
Bacteria,55432,0.7552383225346871,-0.3394720428944158,1
Bacteria,55432,0.7552517418936702,-0.33944218668057924,1
Bacteria,55432,0.7552651600723718,-0.339412329936275,1
Bacteria,55432,0.9121279240874028,-0.40990565999996287,1
Bacteria,55453,0.774459330759377,-0.3432904730373265,32
Bacteria,55453,0.7744504675549183,-0.34331046762722206,32
Bacteria,55453,0.7744416038342498,-0.34333046198828404,32
Bacteria,55453,0.774432739597377,-0.3433504561204991,32
Bacteria,55453,0.7744238748443062,-0.34337045002385386,32
Bacteria,55453,0.7744150095750432,-0.34339044369833505,32
Bacteria,55453,0.7744061437895937,-0.3434104371439293,32
Bacteria,55453,0.7802287463744778,-0.34599247050591375,32
Bacteria,55500,0.774459330759377,-0.3432904730373265,3
Bacteria,55500,0.7744681934476197,-0.34327047821861073,3
Bacteria,55500,0.7744770556196405,-0.3432504831710887,3
Bacteria,55500,0.7744859172754338,-0.3432304878947723,3
Bacteria,55500,0.7744947784149936,-0.3432104923896756,3
Bacteria,55500,0.7745036390383135,-0.3431904966558127,3
Bacteria,55500,0.7745124991453883,-0.3431705006931955,3
Bacteria,55500,0.914274153126511,-0.40509600457768186,3
Bacteria,55569,0.7602288496055253,-0.32814370016713074,63
Bacteria,55569,0.760220377458448,-0.3281633273674119,63
Bacteria,55569,0.7602119048046453,-0.3281829543489563,63
Bacteria,55569,0.7602034316441235,-0.3282025811117496,63
Bacteria,55569,0.7601949579768881,-0.3282222076557795,63
Bacteria,55569,0.7601864838029441,-0.32824183398103346,63
Bacteria,55569,0.760178009122298,-0.32826146008749707,63
Bacteria,55569,0.7660255322693927,-0.3307865482420163,63
Bacteria,55626,0.7602288496055253,-0.32814370016713074,2
Bacteria,55626,0.760237321245872,-0.3281240727481254,2
Bacteria,55626,0.7602457923794825,-0.32810444511040826,2
Bacteria,55626,0.7602542630063509,-0.3280848172539937,2
Bacteria,55626,0.7602627331264715,-0.3280651891788941,2
Bacteria,55626,0.7602712027398393,-0.32804556088512193,2
Bacteria,55626,0.760279671846448,-0.3280259323726916,2
Bacteria,55626,0.9181839113837871,-0.39615439525009677,2
Bacteria,55673,0.7570288176361939,-0.319415145758607,46
Bacteria,55673,0.7570205704953851,-0.31943469116313544,46
Bacteria,55673,0.7570123228499417,-0.31945423635472675,46
Bacteria,55673,0.7570040746998693,-0.31947378133336796,46
Bacteria,55673,0.7569958260451735,-0.319493326099046,46
Bacteria,55673,0.7569875768858597,-0.3195128706517479,46
Bacteria,55673,0.7569793272219335,-0.31953241499146057,46
Bacteria,55673,0.7628473840221035,-0.32200941045651066,46
Bacteria,55732,0.7570288176361939,-0.319415145758607,2
Bacteria,55732,0.7570370642723628,-0.31939560014115453,2
Bacteria,55732,0.7570453104038865,-0.319376054310791,2
Bacteria,55732,0.7570535560307592,-0.3193565082675288,2
Bacteria,55732,0.7570618011529752,-0.31933696201138234,2
Bacteria,55732,0.7570700457705293,-0.3193174155423639,2
Bacteria,55732,0.7570782898834159,-0.31929786886048656,2
Bacteria,55732,0.9214053605557851,-0.38860283264415807,2
Bacteria,55996,0.34526915031992833,-0.1313976355549657,147
Bacteria,55996,0.3452657578291437,-0.1314065495428136,147
Bacteria,55996,0.34526236510822206,-0.13141546344307278,147
Bacteria,55996,0.3452589721571659,-0.13142437725573666,147
Bacteria,55996,0.3452555789759773,-0.1314332909807996,147
Bacteria,55996,0.3452521855646585,-0.13144220461825598,147
Bacteria,55996,0.3452487919232119,-0.13145111816809923,147
Bacteria,55996,0.3512013573011983,-0.1337175167572044,147
Bacteria,56193,0.34526915031992833,-0.1313976355549657,3
Bacteria,56193,0.3452725425805738,-0.1313887214795344,3
Bacteria,56193,0.3452759346110778,-0.1313798073165262,3
Bacteria,56193,0.3452793264114382,-0.13137089306594651,3
Bacteria,56193,0.3452827179816526,-0.1313619787278015,3
Bacteria,56193,0.3452861093217187,-0.1313530643020975,3
Bacteria,56193,0.3452895004316344,-0.1313441497888398,3
Bacteria,56193,0.9346629580649414,-0.35553502615254906,3
Bacteria,9172,-0.46228390068575,0.49207071511687445,600
Bacteria,9172,-0.46220031398789974,0.4921492286475226,600
Bacteria,9172,-0.4621167139554417,0.49222772797952885,600
Bacteria,9172,-0.46203310059078817,0.49230621311062805,600
Bacteria,9172,-0.46194947389635127,0.4923846840385562,600
Bacteria,9172,-0.4618658338745434,0.49246314076104947,600
Bacteria,9172,-0.461782180527778,0.492541583275844,600
Bacteria,9172,-0.46613861619313435,0.49718820198599345,600
Bacteria,9779,-0.46228390068575,0.49207071511687445,16
Bacteria,9779,-0.46236747404658113,0.4919921873898494,16
Bacteria,9779,-0.46245103406798216,0.49191364546871286,16
Bacteria,9779,-0.4625345807475422,0.49183508935573106,16
Bacteria,9779,-0.46261811408285103,0.49175651905317,16
Bacteria,9779,-0.4627016340714986,0.4916779345632967,16
Bacteria,9779,-0.4627851407110755,0.49159933588837834,16
Bacteria,9779,-0.6505187355278325,0.6910217079940412,16
Bacteria,46872,0.35729855408516026,-0.6684637674574643,75
Bacteria,46872,0.3572812958149626,-0.6684729918370332,75
Bacteria,46872,0.35726403730661843,-0.6684822157710317,75
Bacteria,46872,0.35724677856013987,-0.6684914392594534,75
Bacteria,46872,0.3572295195755391,-0.6685006623022917,75
Bacteria,46872,0.3572122603528269,-0.6685098848995408,75
Bacteria,46872,0.3571950008920143,-0.6685191070511949,75
Bacteria,46872,0.3601966395549724,-0.6741369146734739,75
Bacteria,46947,0.35729855408516026,-0.6684637674574643,1
Bacteria,46947,0.3573158121172006,-0.6684545426323308,1
Bacteria,46947,0.3573330699110726,-0.6684453173616385,1
Bacteria,46947,0.3573503274667636,-0.6684360916453942,1
Bacteria,46947,0.3573675847842627,-0.6684268654836039,1
Bacteria,46947,0.35738484186355907,-0.6684176388762731,1
Bacteria,46947,0.35740209870463996,-0.668408411823409,1
Bacteria,46947,0.4715304999716678,-0.8818497534140773,1
Bacteria,52590,0.2717375333366536,-0.16608041978469942,1121
Bacteria,52590,0.2717332351334992,-0.1660874522160942,1121
Bacteria,52590,0.2717289367483489,-0.1660944845362504,1121
Bacteria,52590,0.27172463818120574,-0.1661015167451633,1121
Bacteria,52590,0.2717203394320723,-0.16610854884282844,1121
Bacteria,52590,0.27171604050095194,-0.16611558082924063,1121
Bacteria,52590,0.2717117413878472,-0.16612261270439543,1121
Bacteria,52590,0.27714597621560416,-0.16944506495848333,1121
Bacteria,53807,0.2717375333366536,-0.16608041978469942,1
Bacteria,53807,0.27174183135780944,-0.16607338724207077,1
Bacteria,53807,0.2717461291969636,-0.16606635458821295,1
Bacteria,53807,0.27175042685411344,-0.16605932182313068,1
Bacteria,53807,0.27175472432925585,-0.16605228894682866,1
Bacteria,53807,0.27175902162238813,-0.16604525595931163,1
Bacteria,53807,0.2717633187335073,-0.16603822286058428,1
Bacteria,53807,0.8533368208232128,-0.5213600197822346,1
Bacteria,53969,0.4804397773309257,-0.27613203570102535,142
Bacteria,53969,0.48043264809570546,-0.27614443942605443,142
Bacteria,53969,0.4804255185402526,-0.2761568429670198,142
Bacteria,53969,0.48041838866457226,-0.2761692463239124,142
Bacteria,53969,0.48041125846866906,-0.2761816494967243,142
Bacteria,53969,0.4804041279525474,-0.2761940524854478,142
Bacteria,53969,0.4803969971162126,-0.27620645529007365,142
Bacteria,53969,0.48591880168076673,-0.27938124213248833,142
Bacteria,54154,0.4804397773309257,-0.27613203570102535,2
Bacteria,54154,0.48044690624590897,-0.27611963179194005,2
Bacteria,54154,0.4804540348406501,-0.2761072276988076,2
Bacteria,54154,0.4804611631151448,-0.27609482342163544,2
Bacteria,54154,0.48046829106938804,-0.27608241896043223,2
Bacteria,54154,0.48047541870337485,-0.27607001431520667,2
Bacteria,54154,0.480482546017101,-0.27605760948596625,2
Bacteria,54154,0.8670776979848834,-0.4981729274631805,2
Bacteria,54246,0.6242371654513489,-0.3453013000878385,160
Bacteria,54246,0.6241814394416035,-0.34540202261957587,160
Bacteria,54246,0.6241256971799767,-0.3455027361580431,160
Bacteria,54246,0.6240699386679197,-0.34560344070061727,160
Bacteria,54246,0.624014163906885,-0.34570413624467583,160
Bacteria,54246,0.6239583728983245,-0.3458048227875975,160
Bacteria,54246,0.6239025656436903,-0.3459055003267612,160
Bacteria,54246,0.6294731242655089,-0.3489939422939644,160
Bacteria,54375,0.6242371654513489,-0.3453013000878385,1
Bacteria,54375,0.6242928752077622,-0.3452005685654524,1
Bacteria,54375,0.6243485687093926,-0.34509982805504136,1
Bacteria,54375,0.6244042459547904,-0.34499907855922723,1
Bacteria,54375,0.6244599069425055,-0.344898320080634,1
Bacteria,54375,0.6245155516710887,-0.3447975526218855,1
Bacteria,54375,0.6245711801390916,-0.34469677618560435,1
Bacteria,54375,0.8755149578735479,-0.48319101661732033,1
Bacteria,54408,0.7164640658727651,-0.3890649327795165,99
Bacteria,54408,0.7164540208989982,-0.3890834300549453,99
Bacteria,54408,0.716443975447679,-0.38910192707102986,99
Bacteria,54408,0.7164339295188142,-0.3891204238277585,99
Bacteria,54408,0.7164238831124098,-0.38913892032511954,99
Bacteria,54408,0.7164138362284731,-0.38915741656310004,99
Bacteria,54408,0.716403788867011,-0.38917591254168693,99
Bacteria,54408,0.7220006934675345,-0.39221634935841887,99
Bacteria,54465,0.7164640658727651,-0.3890649327795165,1
Bacteria,54465,0.7164741103689726,-0.389046435244757,1
Bacteria,54465,0.716484154387614,-0.3890279374506787,1
Bacteria,54465,0.7164941979286834,-0.38900943939729304,1
Bacteria,54465,0.7165042409921731,-0.3889909410846138,1
Bacteria,54465,0.7165142835780769,-0.3889724425126526,1
Bacteria,54465,0.7165243256863879,-0.3889539436814218,1
Bacteria,54465,0.8788618682247101,-0.4770763215467439,1
Bacteria,54494,0.5802228653740474,-0.30617688122516545,134
Bacteria,54494,0.5802149604188257,-0.30619186110316443,134
Bacteria,54494,0.580207055076862,-0.3062068407770706,134
Bacteria,54494,0.5801991493481612,-0.3062218202468746,134
Bacteria,54494,0.5801912432327283,-0.306236799512567,134
Bacteria,54494,0.5801833367305689,-0.30625177857413716,134
Bacteria,54494,0.5801754298416886,-0.30626675743157467,134
Bacteria,54494,0.5858082010052,-0.3092402210959589,134
Bacteria,54619,0.5802228653740474,-0.30617688122516545,1
Bacteria,54619,0.5802307699425214,-0.3061619011430843,1
Bacteria,54619,0.5802386741242425,-0.3061469208569314,1
Bacteria,54619,0.5802465779192053,-0.30613194036671626,1
Bacteria,54619,0.5802544813274049,-0.30611695967244834,1
Bacteria,54619,0.5802623843488359,-0.3061019787741381,1
Bacteria,54619,0.5802702869834927,-0.3060869976717961,1
Bacteria,54619,0.8844896607418286,-0.46655979256768915,1
Bacteria,54827,0.5818377625440441,-0.2890517371732612,191
Bacteria,54827,0.5818302997189403,-0.2890667587497868,191
Bacteria,54827,0.581822836506018,-0.28908178013363445,191
Bacteria,54827,0.5818153729052812,-0.2890968013247951,191
Bacteria,54827,0.5818079089167353,-0.28911182232325827,191
Bacteria,54827,0.5818004445403856,-0.2891268431290134,191
Bacteria,54827,0.5817929797762366,-0.28914186374205153,191
Bacteria,54827,0.5874968325191408,-0.29197658789638536,191
Bacteria,54936,0.5818377625440441,-0.2890517371732612,1
Bacteria,54936,0.5818452249813236,-0.28903671540406817,1
Bacteria,54936,0.5818526870307741,-0.2890216934422182,1
Bacteria,54936,0.5818601486923906,-0.28900667128772073,1
Bacteria,54936,0.5818676099661683,-0.2889916489405853,1
Bacteria,54936,0.5818750708521021,-0.28897662640082256,1
Bacteria,54936,0.5818825313501869,-0.2889616036684429,1
Bacteria,54936,0.8956427198233268,-0.4447742330975052,1
Bacteria,54987,0.35239916795876236,-0.16362853478053657,232
Bacteria,54987,0.3523241457204139,-0.16379000981388886,232
Bacteria,54987,0.35224904949158226,-0.1639514504502175,232
Bacteria,54987,0.352173879288038,-0.16411285665561884,232
Bacteria,54987,0.35209863512556755,-0.16427422839619646,232
Bacteria,54987,0.3520233170199726,-0.1644355656380612,232
Bacteria,54987,0.3519479249870705,-0.16459686834733114,232
Bacteria,54987,0.3577175631016126,-0.1672951776645005,232
Bacteria,55310,0.35239916795876236,-0.16362853478053657,1
Bacteria,55310,0.3524741161908724,-0.16346702538407148,1
Bacteria,55310,0.3525489904010042,-0.163305481658412,1
Bacteria,55310,0.35262379057343396,-0.16314390363748274,1
Bacteria,55310,0.35269851669245306,-0.16298229135521655,1
Bacteria,55310,0.35277316874236825,-0.16282064484555345,1
Bacteria,55310,0.35284774670750246,-0.16265896414243963,1
Bacteria,55310,0.9081491185750472,-0.4186468421370987,1
Bacteria,55316,0.760912556834275,-0.342384195660957,92
Bacteria,55316,0.7608943251609268,-0.34242471073853886,92
Bacteria,55316,0.760876091330338,-0.3424652248452993,92
Bacteria,55316,0.7608578553425601,-0.34250573798112344,92
Bacteria,55316,0.760839617197645,-0.3425462501458964,92
Bacteria,55316,0.7608213768956444,-0.3425867613395034,92
Bacteria,55316,0.7608031344366101,-0.3426272715618295,92
Bacteria,55316,0.7666107919513934,-0.3452427469172633,92
Bacteria,55431,0.760912556834275,-0.342384195660957,2
Bacteria,55431,0.7609307863503307,-0.34234367961266865,2
Bacteria,55431,0.7609490137090422,-0.34230316259378923,2
Bacteria,55431,0.7609672389103581,-0.34226264460443234,2
Bacteria,55431,0.7609854619542269,-0.3422221256447135,2
Bacteria,55431,0.7610036828405962,-0.3421816057147483,2
Bacteria,55431,0.7610219015694151,-0.3421410848146502,2
Bacteria,55431,0.9120644163847188,-0.4100469489763365,2
Bacteria,55570,0.7660255322693927,-0.3307865482420163,61
Bacteria,55570,0.7660169918876647,-0.33080632509951746,61
Bacteria,55570,0.7660084509953479,-0.3308261017365196,61
Bacteria,55570,0.7659999095924478,-0.3308458781530095,61
Bacteria,55570,0.7659913676789706,-0.33086565434897325,61
Bacteria,55570,0.7659828252549213,-0.33088543032439915,61
Bacteria,55570,0.7659742823203061,-0.33090520607927326,61
Bacteria,55570,0.7718214142464153,-0.33343120001880966,61
Bacteria,55625,0.7660255322693927,-0.3307865482420163,2
Bacteria,55625,0.7660340721405262,-0.33076677116402925,2
Bacteria,55625,0.7660426115010595,-0.3307469938655695,2
Bacteria,55625,0.7660511503509868,-0.3307272163466503,2
Bacteria,55625,0.7660596886903028,-0.3307074386072841,2
Bacteria,55625,0.7660682265190012,-0.3306876606474854,2
Bacteria,55625,0.7660767638370766,-0.3306678824672667,2
Bacteria,55625,0.918122533758939,-0.39629662249893793,2
Bacteria,55674,0.7628473840221035,-0.32200941045651066,44
Bacteria,55674,0.762839069549936,-0.3220291069144281,44
Bacteria,55674,0.7628307545692126,-0.322048803157661,44
Bacteria,55674,0.7628224390799389,-0.32206849918619684,44
Bacteria,55674,0.7628141230821205,-0.3220881950000212,44
Bacteria,55674,0.7628058065757631,-0.32210789059912165,44
Bacteria,55674,0.762797489560872,-0.322127585983485,44
Bacteria,55674,0.7686651625574941,-0.32460549049105025,44
Bacteria,55731,0.7628473840221035,-0.32200941045651066,2
Bacteria,55731,0.76285569798571,-0.3219897137839211,2
Bacteria,55731,0.7628640114407492,-0.321970016896674,2
Bacteria,55731,0.7628723243872164,-0.321950319794781,2
Bacteria,55731,0.7628806368251057,-0.321930622478256,2
Bacteria,55731,0.7628889487544112,-0.32191092494711276,2
Bacteria,55731,0.7628972601751278,-0.32189122720136304,2
Bacteria,55731,0.921345152673039,-0.388745559004723,2
Bacteria,55997,0.3512013573011983,-0.1337175167572044,146
Bacteria,55997,0.35119790491459885,-0.13372658389981237,146
Bacteria,55997,0.35119445229390844,-0.1337356509532849,146
Bacteria,55997,0.3511909994391294,-0.13374471791761564,146
Bacteria,55997,0.35118754635026395,-0.1337537847927991,146
Bacteria,55997,0.35118409302731435,-0.13376285157882895,146
Bacteria,55997,0.35118063947028294,-0.13377191827569915,146
Bacteria,55997,0.3571328536985928,-0.13603923892443984,146
Bacteria,56192,0.3512013573011983,-0.1337175167572044,1
Bacteria,56192,0.3512048094537043,-0.1337084495254673,1
