domain,node,x,y,n_genomes
Bacteria,48919,-0.2610419882517343,-0.9653274472268886,7
Bacteria,48919,-0.25531773304039307,-0.9668572051730879,7
Bacteria,49071,-0.24271427434749093,-0.92407019038909,0
Bacteria,49071,-0.25531773304039307,-0.9668572051730879,0
Bacteria,49071,-0.25434408722856283,-0.9671137912840811,0
Bacteria,49071,-0.253370183556949,-0.9673693969132567,0
Bacteria,52390,0.21934161419924575,-0.8248375249686111,118
Bacteria,52390,0.25347008295158824,-0.9673432260829219,118
Bacteria,52390,0.2553426949181929,-0.9668506131517499,118
Bacteria,52390,0.2572143495174328,-0.9663543751659243,118
Bacteria,55083,0.4807645649413537,-0.8695787193754858,0
Bacteria,55083,0.48371081701479923,-0.8752278820415146,0
Bacteria,55083,0.48384638907559396,-0.8751529419355847,0
Bacteria,55083,0.48398194952610674,-0.8750779808296567,0
Bacteria,54082,0.5934969753475495,-0.7076278119207974,0
Bacteria,54082,0.6386867244034959,-0.769466872627232,0
Bacteria,54082,0.641305297678797,-0.7672858106136915,0
Bacteria,54082,0.6439164228616231,-0.7650958373753523,0
Bacteria,55816,0.6861178929933885,-0.6830535918410698,0
Bacteria,55816,0.7081101381958121,-0.7061019984282072,0
Bacteria,55816,0.7086021729048005,-0.7056082202997603,0
Bacteria,55816,0.7090938632933671,-0.7051140993056995,0
Bacteria,35548,-0.6787198237652294,0.6724249672386161,11
Bacteria,35548,-0.709166677015577,0.7050408670500485,11
Bacteria,35548,-0.7100398515365803,0.7041614937142693,11
Bacteria,35548,-0.7109119356272249,0.7032810389757088,11
Bacteria,44526,-0.8360813639198107,-0.40712342799864676,6
Bacteria,44526,-0.9011416249706701,-0.4335248225248703,6
Bacteria,44526,-0.8995575032904167,-0.43680235607642026,6
Bacteria,44526,-0.8979614609730714,-0.44007410126830593,6
Bacteria,44741,-0.8344276749896204,-0.4385965242126411,56
Bacteria,44741,-0.8861343538280877,-0.46342842701508663,56
Bacteria,44741,-0.8854874031540346,-0.4646633823054321,56
Bacteria,44741,-0.8848387313937625,-0.46589743444826687,56
Bacteria,47571,-0.4349573989261424,-0.821945006578168,16
Bacteria,47571,-0.47137112136931913,-0.8819349556169268,16
Bacteria,47571,-0.4692522038240512,-0.8830641931401539,16
Bacteria,47571,-0.46713058104501465,-0.8841883398080677,16
Bacteria,52979,0.2960521106589338,-0.8005128569175297,205
Bacteria,52979,0.3401163309619281,-0.9403833693834638,205
Bacteria,52979,0.343610072285301,-0.939112409791336,205
Bacteria,52979,0.3470990643791343,-0.9378284701943792,205
Bacteria,55075,0.4619265021007194,-0.8363252013390199,8
Bacteria,55075,0.4824901465417869,-0.8759013976984424,8
Bacteria,55075,0.48310059915120607,-0.8755648525950238,8
Bacteria,55075,0.48371081701479923,-0.8752278820415146,8
Bacteria,55797,0.6626643506104755,-0.6614713773947741,0
Bacteria,55797,0.705919157632565,-0.7082924134051769,0
Bacteria,55797,0.7070154961842536,-0.7071980544057892,0
Bacteria,55797,0.7081101381958121,-0.7061019984282072,0
Bacteria,57376,0.845659140179255,-0.5094557782707831,7
Bacteria,57376,0.8564309516516118,-0.5162615858778519,7
Bacteria,57376,0.8565508863926948,-0.5160625727757137,7
Bacteria,57376,0.8566707748881179,-0.5158635318110706,7
Bacteria,57759,0.7595654552437502,-0.38926598299392845,74
Bacteria,57759,0.8881835255182801,-0.45948887363887136,74
Bacteria,57759,0.8891424787633118,-0.45763047588489314,74
Bacteria,57759,0.890097543580635,-0.4557700768059697,74
Bacteria,58386,0.7922051347736864,-0.3176140909249467,250
Bacteria,58386,0.9264129134309409,-0.3765091151996138,250
Bacteria,58386,0.9273432420937716,-0.3742118535575971,250
Bacteria,58386,0.9282678741589602,-0.3719122931611765,250
Bacteria,58432,0.7999719127020238,-0.2975107144351955,46
Bacteria,58432,0.9359510114706014,-0.35213023745080185,46
Bacteria,58432,0.9366582243706222,-0.3502447297517454,46
Bacteria,58432,0.9373616388505032,-0.3483578017089598,46
Bacteria,35546,-0.6999979139353684,0.6961950099421416,2
Bacteria,35546,-0.7088389557172626,0.7053703529761232,2
Bacteria,35546,-0.7090028355061488,0.7052056290503081,2
Bacteria,35546,-0.709166677015577,0.7050408670500485,2
Bacteria,44513,-0.8669794227931892,-0.416382114086641,0
Bacteria,44513,-0.902079682180293,-0.4315695158343572,0
Bacteria,44513,-0.9016111836301003,-0.4325474234729985,0
Bacteria,44513,-0.9011416249706701,-0.4335248225248703,0
Bacteria,44719,-0.7961492844117554,-0.4155845013334028,73
Bacteria,44719,-0.8877798442953109,-0.4602683435377601,73
Bacteria,44719,-0.8869585064183336,-0.46184911810261026,73
Bacteria,44719,-0.8861343538280877,-0.46342842701508663,73
Bacteria,52852,0.27713532181515077,-0.8072568982166011,195
Bacteria,52852,0.3214048311397522,-0.9469418855030267,195
Bacteria,52852,0.3231645161846882,-0.9463428001940504,195
Bacteria,52852,0.32492308456868,-0.9457404448972109,195
Bacteria,55074,0.47928213716505047,-0.8703966619240109,0
Bacteria,55074,0.48221875899800026,-0.8760508366929561,0
Bacteria,55074,0.4823544585571349,-0.8759761277055746,0
Bacteria,55074,0.4824901465417869,-0.8759013976984424,0
Bacteria,55682,0.6274946229343055,-0.6335728862640675,5
Bacteria,55682,0.6930785223956207,-0.7208620962388735,5
Bacteria,55682,0.697383804867851,-0.7166978643110631,5
Bacteria,55682,0.7016640678001433,-0.7125079199266179,5
Bacteria,55682,0.705919157632565,-0.7082924134051769,5
Bacteria,56638,0.6705275738750046,-0.5280723993821068,30
Bacteria,56638,0.7834569146632796,-0.6214461061639172,30
Bacteria,56638,0.7846107476077758,-0.619988689201962,30
Bacteria,56638,0.7857618694124814,-0.6185291299343973,30
Bacteria,57820,0.88238481500629,-0.45683558786534423,1
Bacteria,57820,0.887969897160611,-0.45990157831494105,1
Bacteria,57820,0.8880411279229969,-0.4597640211208913,1
Bacteria,57820,0.8881123373761232,-0.4596264528944339,1
Bacteria,44512,-0.8964003677692918,-0.4286818129534278,0
Bacteria,44512,-0.9022133441178589,-0.4312900203988842,0
Bacteria,44512,-0.902146523972941,-0.43142977329287285,0
Bacteria,44512,-0.902079682180293,-0.4315695158343572,0
Bacteria,44713,-0.8539537183092466,-0.44248212558688055,26
Bacteria,44713,-0.8882784098878082,-0.459305417480773,26
Bacteria,44713,-0.8880292576090298,-0.4597869480861274,26
Bacteria,44713,-0.8877798442953109,-0.4602683435377601,26
Bacteria,47540,-0.4305712552191136,-0.8026307284017075,12
Bacteria,47540,-0.47587329831635083,-0.8795138452290091,12
Bacteria,47540,-0.4736919703560399,-0.8806905910819148,12
Bacteria,47540,-0.4715077325426791,-0.8818619269207971,12
Bacteria,52788,0.29913924587275537,-0.9073762435265965,69
Bacteria,52788,0.3120012362649949,-0.9500816957341695,69
Bacteria,52788,0.3126634396006702,-0.9498639763340212,69
Bacteria,52788,0.3133254910084928,-0.9496457953807235,69
Bacteria,55072,0.4759083651783504,-0.8649831208384798,0
Bacteria,55072,0.48181159090626335,-0.8762748375186723,0
Bacteria,55072,0.48201518796426607,-0.8761628607580746,0
Bacteria,55072,0.48221875899800026,-0.8760508366929561,0
Bacteria,53702,0.5342872060226586,-0.7139336702390133,15
Bacteria,53702,0.5919381317449653,-0.8059834044112074,15
Bacteria,53702,0.5961126678187575,-0.8029007954075047,15
Bacteria,53702,0.6002711510375909,-0.7997965649038546,15
Bacteria,54078,0.6261609401708625,-0.7550304913505697,0
Bacteria,54078,0.637971279408048,-0.7700601578126597,0
Bacteria,54078,0.6382694485002292,-0.7698130364648376,0
Bacteria,54078,0.6385675218687361,-0.7695657996652536,0
Bacteria,55680,0.6841116797835357,-0.7118116190158428,0
Bacteria,55680,0.6927434504348575,-0.7211841040120116,0
Bacteria,55680,0.692911005120565,-0.7210231195896623,0
Bacteria,55680,0.6930785223956207,-0.7208620962388735,0
Bacteria,35517,-0.6582362465105693,0.6568916017875835,19
Bacteria,35517,-0.7054435513860653,0.7087661079706167,19
Bacteria,35517,-0.707088525128684,0.7071250367730888,19
Bacteria,35517,-0.7087296812626758,0.705480147769805,19
Bacteria,44511,-0.89653313533565,-0.42840407717386175,0
Bacteria,44511,-0.9023469194580902,-0.4310104835668093,0
Bacteria,44511,-0.9022801426134429,-0.4311502571557451,0
Bacteria,44511,-0.9022133441178589,-0.4312900203988842,0
Bacteria,44709,-0.8657467623650263,-0.44741059776902714,114
Bacteria,44709,-0.8886338887537415,-0.4586172824462712,114
Bacteria,44709,-0.888456215943338,-0.4589613843796062,114
Bacteria,44709,-0.8882784098878082,-0.459305417480773,114
Bacteria,47539,-0.4729776265293147,-0.8738385897273336,0
Bacteria,47539,-0.47614575904478224,-0.8793663719654443,0
Bacteria,47539,-0.4760095343916821,-0.8794401191486627,0
Bacteria,47539,-0.47587329831635083,-0.8795138452290091,0
Bacteria,55066,0.46622495340053877,-0.8485011875297166,5
Bacteria,55066,0.48086112752661325,-0.8767967700863377,5
Bacteria,55066,0.48133642996051884,-0.8765359326307521,5
Bacteria,55066,0.48181159090626335,-0.8762748375186723,5
Bacteria,53659,0.5385216375742178,-0.7345761620553728,26
Bacteria,53659,0.586430959073383,-0.8099992161973196,26
Bacteria,53659,0.589187966811179,-0.8079960023198809,26
Bacteria,53659,0.5919381317449653,-0.8059834044112074,26
Bacteria,55628,0.6130391593568245,-0.6387708317639252,32
Bacteria,55628,0.686799243792162,-0.7268471632513361,32
Bacteria,55628,0.6897771588410079,-0.7240217338873378,32
Bacteria,55628,0.6927434504348575,-0.7211841040120116,32
Bacteria,57353,0.7307275403352254,-0.44102715121804736,33
Bacteria,57353,0.8543447415256011,-0.5197067082764603,33
Bacteria,57353,0.855309331846952,-0.5181176959490194,33
Bacteria,57353,0.8562709667370009,-0.5165268933204562,33
Bacteria,57421,0.7761786555172677,-0.4389883810989235,84
Bacteria,57421,0.8680406952705735,-0.49649305267463645,84
Bacteria,57421,0.8693068676830972,-0.4942727686197189,84
Bacteria,57421,0.8705673610408924,-0.49204925555303564,84
Bacteria,58201,0.8574443833646718,-0.37610843399067867,15
Bacteria,58201,0.9151817459319403,-0.4030414022317874,15
Bacteria,58201,0.9155247976908534,-0.40226153782473667,15
Bacteria,58201,0.9158671848950325,-0.4014813814268956,15
Bacteria,35514,-0.6918156433066389,0.6953701759070217,4
Bacteria,35514,-0.7050042481025045,0.7092030810405594,4
Bacteria,35514,-0.7052239335891141,0.7089846285308989,4
Bacteria,35514,-0.7054435513860653,0.7087661079706167,4
Bacteria,44391,-0.7707615368842221,-0.36659833547869086,14
Bacteria,44391,-0.9103307554783882,-0.41388152366365316,14
Bacteria,44391,-0.9078354184391053,-0.4193266662489932,14
Bacteria,44391,-0.905307511637877,-0.4247567649514662,14
Bacteria,44391,-0.9027471257666071,-0.43017162495930583,14
Bacteria,44506,-0.8852846394652404,-0.4223975295756832,0
Bacteria,44506,-0.9027471257666071,-0.43017162495930583,0
Bacteria,44506,-0.9025471200703907,-0.4305911007587636,0
Bacteria,44506,-0.9023469194580902,-0.4310104835668093,0
Bacteria,55049,0.44982339777859814,-0.8211743636362864,88
Bacteria,55049,0.47841448533012826,-0.8781341470563073,88
Bacteria,55049,0.4796382725551721,-0.8774663113192953,88
Bacteria,55049,0.48086112752661325,-0.8767967700863377,88
Bacteria,53655,0.5749637043338675,-0.7947108307827558,15
Bacteria,53655,0.5858034154027878,-0.8104531809441116,15
Bacteria,53655,0.5861172311891902,-0.8102262593270582,15
Bacteria,53655,0.586430959073383,-0.8099992161973196,15
Bacteria,53939,0.55920089372578,-0.6781605771974124,4
Bacteria,53939,0.6210010119057197,-0.7838097621311387,4
Bacteria,53939,0.6252414474030809,-0.7804313758744587,4
Bacteria,53939,0.6294635040613311,-0.7770300490037889,4
Bacteria,53939,0.633667057774014,-0.7736058815004088,4
Bacteria,53939,0.6378519849785632,-0.7701589740169927,4
Bacteria,55595,0.6209439667484398,-0.6576275138467972,1
Bacteria,55595,0.6829615795887126,-0.730454297547554,1
Bacteria,55595,0.6848827864472292,-0.7286532569255962,1
Bacteria,55595,0.686799243792162,-0.7268471632513361,1
Bacteria,35442,-0.6192666965702857,0.6237917653571297,193
Bacteria,35442,-0.6969395884319365,0.7171298418531493,193
Bacteria,35442,-0.7009831228948894,0.7131778609971908,193
Bacteria,35442,-0.7050042481025045,0.7092030810405594,193
Bacteria,44686,-0.7586639650201188,-0.39102004359856907,208
Bacteria,44686,-0.8904737806933788,-0.45503455461936104,208
Bacteria,44686,-0.8896263928756681,-0.45668904201768107,208
Bacteria,44686,-0.888775931047666,-0.4583419513751219,208
Bacteria,47538,-0.47338366340834037,-0.873618694461181,0
Bacteria,47538,-0.4765543644380094,-0.879145003816256,0
Bacteria,47538,-0.47641817407121434,-0.8792188142974706,0
Bacteria,47538,-0.4762819722723825,-0.8792926036811236,0
Bacteria,53651,0.5743480053986215,-0.7951559183954842,0
Bacteria,53651,0.5851755203116233,-0.8109066595040522,0
Bacteria,53651,0.5854895117612398,-0.8106799810144476,0
Bacteria,53651,0.5858034154027878,-0.8104531809441116,0
Bacteria,53936,0.6089709788834846,-0.7689622310246658,0
Bacteria,53936,0.6205152260497018,-0.7841943982460519,0
Bacteria,53936,0.6207581487688912,-0.784002117814116,0
Bacteria,53936,0.6210010119057197,-0.7838097621311387,0
Bacteria,47467,-0.4264989607090709,-0.7831109375653806,3
Bacteria,47467,-0.4863298159271072,-0.8737753201712131,3
Bacteria,47467,-0.4814495763576524,-0.8764737904952076,3
Bacteria,47467,-0.4765543644380094,-0.879145003816256,3
Bacteria,52724,0.2757265483027905,-0.8614059596790795,182
Bacteria,52724,0.30182866003694425,-0.9533621871987071,182
Bacteria,52724,0.30345271560303977,-0.9528464983370305,182
Bacteria,52724,0.30507589009675984,-0.9523280428936605,182
Bacteria,54959,0.46015412834596936,-0.8734659406916605,0
Bacteria,54959,0.46585174494685117,-0.884862786950595,0
Bacteria,54959,0.466057337920289,-0.8847545183669047,0
Bacteria,54959,0.4662629057310316,-0.8846462020148254,0
Bacteria,55048,0.4752320919647018,-0.8726145625995548,0
Bacteria,55048,0.47814240625035154,-0.8782823232566643,0
Bacteria,55048,0.47827845152857806,-0.8782082456931417,0
Bacteria,55048,0.47841448533012826,-0.8781341470563073,0
Bacteria,53626,0.5510634176346707,-0.7648304162262312,10
Bacteria,53626,0.5819048155191986,-0.8132569001708915,10
Bacteria,53626,0.5835413511299299,-0.8120834264541149,10
Bacteria,53626,0.5851755203116233,-0.8109066595040522,10
Bacteria,53924,0.5964507023952521,-0.7545024480346518,0
Bacteria,53924,0.6189347776657586,-0.7854423855355898,0
Bacteria,53924,0.6197253160034959,-0.7848187897243332,0
Bacteria,53924,0.6205152260497018,-0.7841943982460519,0
Bacteria,55562,0.6297322559650291,-0.6755835002038609,54
Bacteria,55562,0.6789912552830981,-0.734146358193707,54
Bacteria,55562,0.6809221985636373,-0.732355760203511,54
Bacteria,55562,0.6828484197964112,-0.7305600834849548,54
Bacteria,35441,-0.6922796895439786,0.7127766463197653,1
Bacteria,35441,-0.6966062504976109,0.7174536443336669,1
Bacteria,35441,-0.6967173798615678,0.717345727385918,1
Bacteria,35441,-0.6968284925072317,0.7172377932248822,1
Bacteria,47463,-0.47731899245856174,-0.856921901519085,0
Bacteria,47463,-0.4870064342590708,-0.8733983816050184,0
Bacteria,47463,-0.486668161586818,-0.8735869163956765,0
Bacteria,47463,-0.4863298159271072,-0.8737753201712131,0
Bacteria,52670,0.2566998475769743,-0.8139857950663716,583
Bacteria,52670,0.2935472534261189,-0.9559445642954313,583
Bacteria,52670,0.29761681465690243,-0.95468540977302,583
Bacteria,52670,0.30168097509525305,-0.9534089307666346,583
Bacteria,54820,0.40544701847610354,-0.7726988313713851,38
Bacteria,54820,0.44655385282109084,-0.8947567583039759,38
Bacteria,54820,0.4513983709059082,-0.8923225373952471,38
Bacteria,54820,0.456229620231802,-0.8898620868556799,38
Bacteria,54820,0.4610474587852286,-0.8873754790096935,38
Bacteria,54820,0.46585174494685117,-0.884862786950595,38
Bacteria,55043,0.462721468025821,-0.8504168480461233,44
Bacteria,55043,0.47732589375364215,-0.878726345998734,44
Bacteria,55043,0.47773420158826735,-0.8785044294895847,44
Bacteria,55043,0.47814240625035154,-0.8782823232566643,44
Bacteria,53164,0.482361315695805,-0.7195156912074907,46
Bacteria,53164,0.5219987765218598,-0.852946233539771,46
Bacteria,53164,0.5261032950282504,-0.8504206741139456,46
Bacteria,53164,0.5301955945106817,-0.8478753632235488,46
Bacteria,53164,0.5342755799233593,-0.8453103599847562,46
Bacteria,53164,0.5383431565064901,-0.8427257239711083,46
Bacteria,53164,0.5423982297884822,-0.8401215152121274,46
Bacteria,53164,0.5464407055881395,-0.8374977941919227,46
Bacteria,53164,0.5504704900168491,-0.8348546218477861,46
Bacteria,53164,0.5544874894807618,-0.8321920595687765,46
Bacteria,53164,0.5584916106829656,-0.8295101691942943,46
Bacteria,53923,0.614871615950938,-0.7805348243299856,0
Bacteria,53923,0.6186914088224691,-0.7856341009969389,0
Bacteria,53923,0.6188131006685722,-0.7855382526910752,0
Bacteria,53923,0.6189347776657586,-0.7854423855355898,0
Bacteria,55379,0.5751913198111767,-0.6305732565925641,226
Bacteria,55379,0.6576764897769196,-0.7533004943544835,226
Bacteria,55379,0.6617974282215262,-0.7496827088838143,226
Bacteria,55379,0.6658984660830097,-0.7460423800752172,226
Bacteria,55379,0.6699794800410882,-0.7423796173952198,226
Bacteria,55379,0.6740403473776111,-0.738694530984946,226
Bacteria,55379,0.6780809459802444,-0.734987231656807,226
Bacteria,55555,0.6613595652657749,-0.7157494149302736,2
Bacteria,55555,0.6780809459802444,-0.734987231656807,2
Bacteria,55555,0.6785362308878415,-0.7345669359374418,2
Bacteria,55555,0.6789912552830981,-0.734146358193707,2
Bacteria,57556,0.8566599642192178,-0.4907323884625252,6
Bacteria,57556,0.867578862523309,-0.4972996252791283,6
Bacteria,57556,0.8676943909873144,-0.49709802237501766,6
Bacteria,57556,0.8678098726040169,-0.4968963926323072,6
Bacteria,58167,0.8857655040595086,-0.39081894047100463,8
Bacteria,58167,0.9146189556984876,-0.40431691267742925,8
Bacteria,58167,0.9148067500201773,-0.40389182972365373,8
Bacteria,58167,0.9149943467781658,-0.4034666595445001,8
Bacteria,47194,-0.421862442981432,-0.7419567140457811,2
Bacteria,47194,-0.5232314094046483,-0.8521906431148052,2
Bacteria,47194,-0.5188493687781708,-0.8548656809806402,2
Bacteria,47194,-0.5144536522641852,-0.8575181862048413,2
Bacteria,47194,-0.5100443757254587,-0.8601480888723912,2
Bacteria,47194,-0.5056216553821786,-0.8627553196640316,2
Bacteria,47194,-0.5011856078088823,-0.8653398098580933,2
Bacteria,47194,-0.49673634993139065,-0.867901491332305,2
Bacteria,47194,-0.4922739990237201,-0.8704402965655912,2
Bacteria,47425,-0.460522234272242,-0.8225300770068508,0
Bacteria,47425,-0.4922739990237201,-0.8704402965655912,0
Bacteria,47425,-0.489642450487504,-0.8719233169726522,0
Bacteria,47425,-0.4870064342590708,-0.8733983816050184,0
Bacteria,54815,0.4348811902429552,-0.8721078201199862,0
Bacteria,54815,0.44572204205838484,-0.8951714144359746,0
Bacteria,54815,0.44613799561421486,-0.8949641830092033,0
Bacteria,54815,0.44655385282109084,-0.8947567583039759,0
Bacteria,55038,0.46783779768154204,-0.8621347695837499,77
Bacteria,55038,0.47650896891950467,-0.8791696096540591,77
Bacteria,55038,0.4769174828346541,-0.8789480727361869,77
Bacteria,55038,0.47732589375364215,-0.878726345998734,77
Bacteria,53622,0.5705229959829863,-0.7979048044217671,7
Bacteria,53622,0.5812747500359436,-0.8137073583117282,7
Bacteria,53622,0.5815898263891797,-0.8134821902418048,7
Bacteria,53622,0.5819048155191986,-0.8132569001708915,7
Bacteria,57636,0.8705698400777092,-0.47896750374219643,7
Bacteria,57636,0.8760757350173842,-0.48217352324007795,7
Bacteria,57636,0.8761504159756428,-0.4820378082533651,7
Bacteria,57636,0.8762250759099686,-0.4819020816997679,7
Bacteria,52762,0.2652242076655468,-0.8112483010669779,118
Bacteria,52762,0.306993044853491,-0.9517117580505048,118
Bacteria,52762,0.3089826185359514,-0.9510676849954828,118
Bacteria,52762,0.31097084096526245,-0.9504194526993633,118
Bacteria,54812,0.43701802632805326,-0.8781593309468813,0
Bacteria,54812,0.44516728759639157,-0.8954474222722804,0
Bacteria,54812,0.44544468620499444,-0.8953094613214663,0
Bacteria,54812,0.44572204205838484,-0.8951714144359746,0
Bacteria,55027,0.44293307019998235,-0.817674646814121,17
Bacteria,55027,0.47487388506211037,-0.8800538581734743,17
Bacteria,55027,0.4756916324536426,-0.8796121138397246,17
Bacteria,55027,0.47650896891950467,-0.8791696096540591,17
Bacteria,53543,0.5189302407853891,-0.7329908362430606,0
Bacteria,53543,0.5711465362408505,-0.8208481188015715,0
Bacteria,53543,0.5762217046251026,-0.8172934277962481,0
Bacteria,53543,0.5812747500359436,-0.8137073583117282,0
Bacteria,53776,0.5255258288178041,-0.67252530774777175,4
Bacteria,53776,0.6002711510375909,-0.7997965649038546,4
Bacteria,53776,0.6044134694167151,-0.7966707964947941,4
Bacteria,53776,0.6085395114066869,-0.7935235743548585,4
Bacteria,53776,0.6126491658963731,-0.7903549832363166,4
Bacteria,53776,0.6167423222159455,-0.787165108466885,4
Bacteria,53909,0.5944031693925294,-0.7561165629016391,0
Bacteria,53909,0.6167423222159455,-0.787165108466885,0
Bacteria,53909,0.617656429018295,-0.7864480502184286,0
Bacteria,53909,0.6185697021303688,-0.7857299304508814,0
Bacteria,35437,-0.6785942758299038,0.6994308460115639,5
Bacteria,35437,-0.6959391233790735,0.7181007843961505,5
Bacteria,35437,-0.6962171661057064,0.7178312180587713,5
Bacteria,35437,-0.6964951044180275,0.7175615440655394,5
Bacteria,54781,0.4128121791926261,-0.8332872478501128,15
Bacteria,54781,0.44072311688898075,-0.8976430995889523,15
Bacteria,54781,0.442946562735883,-0.8965480146430901,15
Bacteria,54781,0.44516728759639157,-0.8954474222722804,15
Bacteria,55012,0.4440547623736527,-0.8243080690468957,59
Bacteria,55012,0.4726912217547367,-0.8812281253319224,59
Bacteria,55012,0.47378291721002896,-0.8806416679671447,59
Bacteria,55012,0.47487388506211037,-0.8800538581734743,59
Bacteria,53446,0.4862415533473908,-0.7014533755811512,3
Bacteria,53446,0.5584916106829656,-0.8295101691942943,3
Bacteria,53446,0.5625966019613099,-0.8267315546545853,3
Bacteria,53446,0.5666877693116468,-0.8239326259546892,3
Bacteria,53446,0.5707650122072354,-0.8211134518689086,3
Bacteria,53541,0.5637138557083274,-0.8105006232352058,0
Bacteria,53541,0.5707650122072354,-0.8211134518689086,0
Bacteria,53541,0.5709557896371535,-0.8209808074978455,0
Bacteria,53541,0.5711465362408505,-0.8208481188015715,0
Bacteria,35406,-0.593722157331926,0.6131571464225126,63
Bacteria,35406,-0.6922591935016085,0.7216489513693639,63
Bacteria,35406,-0.6940456670160432,0.7199309773139754,63
Bacteria,35406,-0.6958278770617529,0.7182085807784073,63
Bacteria,54765,0.4230796862649696,-0.8637308397573905,4
Bacteria,54765,0.4383577395610378,-0.8988005853174204,4
Bacteria,54765,0.43954080924019723,-0.8982226210759071,4
Bacteria,54765,0.44072311688898075,-0.8976430995889523,4
Bacteria,54967,0.4574432393906151,-0.8532676339510917,15
Bacteria,54967,0.47187197368216693,-0.8816670802821757,15
Bacteria,54967,0.47228164871594963,-0.8814476979867519,15
Bacteria,54967,0.4726912217547367,-0.8812281253319224,15
Bacteria,57797,0.7571846780583021,-0.393876947319363,35
Bacteria,57797,0.8855353844638063,-0.46457193507845335,35
Bacteria,57797,0.8863974326102492,-0.46292503870708773,35
Bacteria,57797,0.8872564179037326,-0.46127654274701324,35
Bacteria,58471,0.8875065741325353,-0.33618106291589733,19
Bacteria,58471,0.9347455444828566,-0.35531783950351825,19
Bacteria,58471,0.9349930009141849,-0.3546661645004878,19
Bacteria,58471,0.9352400030183935,-0.35401431715985066,19
Bacteria,35351,-0.5991615496951492,0.6256042727959011,149
Bacteria,35351,-0.6859731200599666,0.7276268814132657,149
Bacteria,35351,-0.6890103789717091,0.7247514730369726,149
Bacteria,35351,-0.6920355850834398,0.7218633866447454,149
Bacteria,54743,0.4092976098615889,-0.842106817003718,23
Bacteria,54743,0.4351526876307679,-0.9003566729067538,23
Bacteria,54743,0.43675590660613756,-0.8995800564956133,23
Bacteria,54743,0.4383577395610378,-0.8988005853174204,23
Bacteria,57634,0.8646019522160512,-0.4766004989573546,4
Bacteria,57634,0.8756272078656302,-0.4829875700734341,4
Bacteria,57634,0.8757394105821114,-0.4827840974527808,4
Bacteria,57634,0.875851566016934,-0.4825805987663452,4
Bacteria,35349,-0.6770954990647327,0.718488870149348,1
Bacteria,35349,-0.6856349051534301,0.7279455864522065,1
Bacteria,35349,-0.6858040311201693,0.7277862535795285,1
Bacteria,35349,-0.6859731200599666,0.7276268814132657,1
Bacteria,54256,0.3551977340321329,-0.7760813462867879,762
Bacteria,54256,0.36576900122113815,-0.9307056665486093,762
Bacteria,54256,0.3704665282191833,-0.9288458168443378,762
Bacteria,54256,0.3751545987624195,-0.9269622576067529,762
Bacteria,54256,0.37983309318409025,-0.9250550369152131,762
Bacteria,54256,0.38450189206188046,-0.9231242034530532,762
Bacteria,54256,0.3891608762209582,-0.9211698065063445,762
Bacteria,54256,0.3938099267370234,-0.9191918959626332,762
Bacteria,54256,0.3984489249393371,-0.9171905223096707,762
Bacteria,54256,0.4030777524137567,-0.9151657366341215,762
Bacteria,54256,0.40769629100575244,-0.9131175906202622,762
Bacteria,54256,0.41230442282342983,-0.9110461365486593,762
Bacteria,54256,0.41690203024053224,-0.9089514272948376,762
Bacteria,54256,0.4214889958994502,-0.9068335163279273,762
Bacteria,54256,0.4260652027142102,-0.904692457709303,762
Bacteria,54679,0.3961056565685227,-0.827255386933405,142
Bacteria,54679,0.4260652027142102,-0.904692457709303,142
Bacteria,54679,0.43061440224408104,-0.902536002927292,142
Bacteria,54679,0.4351526876307679,-0.9003566729067538,142
Bacteria,57392,0.7327691720543016,-0.4376265837477521,69
Bacteria,57392,0.8566707748881179,-0.5158635318110706,69
Bacteria,57392,0.8576680463745754,-0.5142037750036644,69
Bacteria,57392,0.85866210216928,-0.5125420902698947,69
Bacteria,58178,0.7802287463744778,-0.34599247050591375,32
Bacteria,58178,0.9127301554215659,-0.40856292463233157,32
Bacteria,58178,0.9134880432047753,-0.40686557352756036,32
Bacteria,58178,0.9142427745262734,-0.405166816541658,32
Bacteria,35338,-0.6505187355278325,0.6910217079940412,16
Bacteria,35338,-0.6842805655457842,0.7292188338327129,16
Bacteria,35338,-0.684958031199712,0.7285825248350487,16
Bacteria,35338,-0.6856349051534301,0.7279455864522065,16
Bacteria,35337,-0.6798098417224818,0.7246794430582486,1
Bacteria,35337,-0.6840546122733423,0.7294307968735398,1
Bacteria,35337,-0.6841675971181388,0.7293248241034938,1
Bacteria,35337,-0.6842805655457842,0.7292188338327129,1
Bacteria,57571,0.7638537250512948,-0.42187469172625996,60
Bacteria,57571,0.8739008498881045,-0.48610421163043704,60
Bacteria,57571,0.8746903473092078,-0.4846821601050501,60
Bacteria,57571,0.8754775307048798,-0.48325882633521167,60
Bacteria,57943,0.7777708060958864,-0.3514829433995766,89
Bacteria,57943,0.9083111775192846,-0.4182951168655099,89
Bacteria,57943,0.9101169253196404,-0.41435152014530374,89
Bacteria,57943,0.9119055513813263,-0.4104001283624545,89
Bacteria,58234,0.7834107744412503,-0.3387259139853866,56
Bacteria,58234,0.9163640158232192,-0.4003460884089451,56
Bacteria,58234,0.9171683642601854,-0.39849992672558404,56
Bacteria,58234,0.9179689933140339,-0.39665214900970736,56
Bacteria,58316,0.786113731773794,-0.3324047036859654,38
